nameOfNearestStation,year,location,price
国際展示場,2016,東京都 江東区有明3丁目1番160外,616000
国際展示場,2017,東京都 江東区有明3丁目1番160外,637500
国際展示場,2018,東京都 江東区有明3丁目1番160外,678000
国際展示場,2019,東京都 江東区有明3丁目1番160外,720000
国際展示場,2020,東京都 江東区有明3丁目1番160外,766500
国際展示場,2021,東京都 江東区有明3丁目1番160外,746500
国領,2011,東京都 調布市国領町4丁目32番14,229666
国領,2012,東京都 調布市国領町4丁目32番14,228333
国領,2013,東京都 調布市国領町4丁目32番14,228333
国領,2014,東京都 調布市国領町4丁目32番14,232333
国領,2015,東京都 調布市国領町4丁目32番14,235666
国領,2016,東京都 調布市国領町4丁目32番14,342000
国領,2017,東京都 調布市国領町4丁目32番14,345666
国領,2018,東京都 調布市国領町4丁目32番14,349333
国領,2019,東京都 調布市国領町4丁目32番14,354000
国領,2020,東京都 調布市国領町4丁目32番14,360000
国領,2021,東京都 調布市国領町4丁目32番14,361000
地下鉄成増,2011,東京都 板橋区成増1丁目53番5,188750
地下鉄成増,2012,東京都 板橋区成増1丁目53番5,186250
地下鉄成増,2013,東京都 板橋区成増1丁目53番5,186000
地下鉄成増,2014,東京都 板橋区成増1丁目53番5,189000
地下鉄成増,2015,東京都 板橋区成増1丁目53番5,191250
地下鉄成増,2016,東京都 板橋区成増1丁目53番5,250500
地下鉄成増,2017,東京都 板橋区成増1丁目53番5,255000
地下鉄成増,2018,東京都 板橋区成増1丁目53番5,319750
地下鉄成増,2019,東京都 板橋区成増1丁目53番5,330500
地下鉄成増,2020,東京都 板橋区成増1丁目53番5,340250
地下鉄成増,2021,東京都 板橋区成増1丁目53番5,337000
地下鉄赤塚,2011,東京都 板橋区赤塚2丁目1990番22,287666
地下鉄赤塚,2012,東京都 板橋区赤塚2丁目1990番22,285333
地下鉄赤塚,2013,東京都 板橋区赤塚2丁目1990番22,402000
地下鉄赤塚,2014,東京都 板橋区赤塚2丁目1990番22,409333
地下鉄赤塚,2015,東京都 板橋区赤塚2丁目1990番22,414333
地下鉄赤塚,2016,東京都 板橋区赤塚2丁目1990番22,422000
地下鉄赤塚,2017,東京都 板橋区赤塚2丁目1990番22,435000
地下鉄赤塚,2018,東京都 板橋区赤塚2丁目1990番22,453666
地下鉄赤塚,2019,東京都 板橋区赤塚2丁目1990番22,474666
地下鉄赤塚,2020,東京都 板橋区赤塚2丁目1990番22,497000
地下鉄赤塚,2021,東京都 板橋区赤塚2丁目1990番22,493333
堀切,2011,東京都 足立区千住曙町55番24外,300000
堀切,2012,東京都 足立区千住曙町55番24外,298000
堀切,2013,東京都 足立区千住曙町55番24外,298000
堀切,2014,東京都 足立区千住曙町55番24外,302000
堀切,2015,東京都 足立区千住曙町55番24外,306000
堀切,2016,東京都 足立区千住曙町55番24外,310000
堀切,2017,東京都 足立区千住曙町55番24外,317000
堀切,2018,東京都 足立区千住曙町55番24外,333000
堀切,2019,東京都 足立区千住曙町55番24外,346000
堀切,2020,東京都 足立区千住曙町55番24外,361000
堀切,2021,東京都 足立区千住曙町55番24外,361000
堀切菖蒲園,2011,東京都 葛飾区堀切4丁目60番6,171000
堀切菖蒲園,2012,東京都 葛飾区堀切4丁目60番6,169750
堀切菖蒲園,2013,東京都 葛飾区堀切4丁目60番6,169000
堀切菖蒲園,2014,東京都 葛飾区堀切4丁目60番6,170750
堀切菖蒲園,2015,東京都 葛飾区堀切4丁目60番6,171750
堀切菖蒲園,2016,東京都 葛飾区堀切4丁目60番6,240750
堀切菖蒲園,2017,東京都 葛飾区堀切4丁目60番6,328000
堀切菖蒲園,2018,東京都 葛飾区堀切4丁目60番6,339250
堀切菖蒲園,2019,東京都 葛飾区堀切4丁目60番6,352250
堀切菖蒲園,2020,東京都 葛飾区堀切4丁目60番6,364000
堀切菖蒲園,2021,東京都 葛飾区堀切4丁目60番6,361250
外苑前,2011,東京都 港区南青山4丁目190番外,2900000
外苑前,2012,東京都 港区南青山4丁目190番外,2797500
外苑前,2013,東京都 港区南青山4丁目190番外,2767500
外苑前,2014,東京都 港区南青山4丁目190番外,2887500
外苑前,2015,東京都 港区南青山4丁目190番外,3017500
外苑前,2016,東京都 港区南青山4丁目190番外,3732500
外苑前,2017,東京都 港区南青山4丁目190番外,4085000
外苑前,2018,東京都 港区南青山4丁目190番外,4382500
外苑前,2019,東京都 港区南青山4丁目190番外,4680000
外苑前,2020,東京都 港区南青山4丁目190番外,5027500
外苑前,2021,東京都 港区南青山4丁目190番外,5000000
多摩動物公園,2011,東京都 日野市程久保2丁目15番30外,131000
多摩動物公園,2012,東京都 日野市程久保2丁目15番30外,129000
多摩動物公園,2013,東京都 日野市程久保2丁目15番30外,127000
多摩動物公園,2014,東京都 日野市程久保2丁目15番30外,125000
多摩動物公園,2015,東京都 日野市程久保2丁目15番30外,124000
多摩動物公園,2016,東京都 日野市程久保2丁目15番30外,122000
多摩動物公園,2017,東京都 日野市程久保2丁目15番30外,121000
多摩動物公園,2018,東京都 日野市程久保2丁目15番30外,118000
多摩動物公園,2019,東京都 日野市程久保2丁目15番30外,114000
多摩動物公園,2020,東京都 日野市程久保2丁目15番30外,108000
多摩動物公園,2021,東京都 日野市程久保2丁目15番30外,104000
多摩境,2011,東京都 町田市小山町字十二号1659番2,109750
多摩境,2012,東京都 町田市小山町字十二号1659番2,109000
多摩境,2013,東京都 町田市小山町字十二号1659番2,134500
多摩境,2014,東京都 町田市小山町字十二号1659番2,135250
多摩境,2015,東京都 町田市小山町字十二号1659番2,135750
多摩境,2016,東京都 町田市小山町字十二号1659番2,135750
多摩境,2017,東京都 町田市小山町字十二号1659番2,135750
多摩境,2018,東京都 町田市小山町字十二号1659番2,136125
多摩境,2019,東京都 町田市小山町字十二号1659番2,136325
多摩境,2020,東京都 町田市小山町字十二号1659番2,136575
多摩境,2021,東京都 町田市小山町字十二号1659番2,136175
多摩川,2011,東京都 大田区田園調布2丁目24番26外,562000
多摩川,2012,東京都 大田区田園調布2丁目24番26外,552000
多摩川,2013,東京都 大田区田園調布2丁目24番26外,548000
多摩川,2014,東京都 大田区田園調布2丁目24番26外,554000
多摩川,2015,東京都 大田区田園調布2丁目24番26外,563000
多摩川,2016,東京都 大田区田園調布2丁目24番26外,570000
多摩川,2017,東京都 大田区田園調布2丁目24番26外,584000
多摩川,2018,東京都 大田区田園調布2丁目24番26外,601000
多摩川,2019,東京都 大田区田園調布2丁目24番26外,619000
多摩川,2020,東京都 大田区田園調布2丁目24番26外,633000
多摩川,2021,東京都 大田区田園調布2丁目24番26外,628000
多磨,2011,東京都 府中市紅葉丘2丁目4番27,200400
多磨,2012,東京都 府中市紅葉丘2丁目4番27,199200
多磨,2013,東京都 府中市紅葉丘2丁目4番27,198600
多磨,2014,東京都 府中市紅葉丘2丁目4番27,200800
多磨,2015,東京都 府中市紅葉丘2丁目4番27,202600
多磨,2016,東京都 府中市紅葉丘2丁目4番27,204600
多磨,2017,東京都 府中市紅葉丘2丁目4番27,275200
多磨,2018,東京都 府中市紅葉丘2丁目4番27,278800
多磨,2019,東京都 府中市紅葉丘2丁目4番27,283000
多磨,2020,東京都 府中市紅葉丘2丁目4番27,288200
多磨,2021,東京都 府中市紅葉丘2丁目4番27,288200
多磨霊園,2011,東京都 府中市白糸台1丁目49番15外,138000
多磨霊園,2012,東京都 府中市白糸台1丁目49番15外,137000
多磨霊園,2013,東京都 府中市白糸台1丁目49番15外,137000
多磨霊園,2014,東京都 府中市白糸台1丁目49番15外,138500
多磨霊園,2015,東京都 府中市白糸台1丁目49番15外,140000
多磨霊園,2016,東京都 府中市白糸台1丁目49番15外,315500
多磨霊園,2017,東京都 府中市白糸台1丁目49番15外,318500
多磨霊園,2018,東京都 府中市白糸台1丁目49番15外,320000
多磨霊園,2019,東京都 府中市白糸台1丁目49番15外,322000
多磨霊園,2020,東京都 府中市白糸台1丁目49番15外,323500
多磨霊園,2021,東京都 府中市白糸台1丁目49番15外,323500
大久保,2011,東京都 新宿区北新宿1丁目362番26,661500
大久保,2012,東京都 新宿区北新宿1丁目362番26,655000
大久保,2013,東京都 新宿区北新宿1丁目362番26,651500
大久保,2014,東京都 新宿区北新宿1丁目362番26,663500
大久保,2015,東京都 新宿区北新宿1丁目362番26,685000
大久保,2016,東京都 新宿区北新宿1丁目362番26,709000
大久保,2017,東京都 新宿区北新宿1丁目362番26,733500
大久保,2018,東京都 新宿区北新宿1丁目362番26,762000
大久保,2019,東京都 新宿区北新宿1丁目362番26,804000
大久保,2020,東京都 新宿区北新宿1丁目362番26,849500
大久保,2021,東京都 新宿区北新宿1丁目362番26,838000
大井町,2011,東京都 品川区南品川6丁目1436番2,499750
大井町,2012,東京都 品川区南品川6丁目1436番2,491750
大井町,2013,東京都 品川区南品川6丁目1436番2,489250
大井町,2014,東京都 品川区南品川6丁目1436番2,496750
大井町,2015,東京都 品川区南品川6丁目1436番2,517250
大井町,2016,東京都 品川区南品川6丁目1436番2,809500
大井町,2017,東京都 品川区南品川6丁目1436番2,847250
大井町,2018,東京都 品川区南品川6丁目1436番2,906500
大井町,2019,東京都 品川区南品川6丁目1436番2,978000
大井町,2020,東京都 品川区南品川6丁目1436番2,1309000
大井町,2021,東京都 品川区南品川6丁目1436番2,1290000
大井競馬場前,2011,東京都 品川区八潮2丁目7番,285000
大井競馬場前,2012,東京都 品川区八潮2丁目7番,283000
大井競馬場前,2013,東京都 品川区八潮2丁目7番,291000
大井競馬場前,2014,東京都 品川区八潮2丁目7番,302000
大井競馬場前,2015,東京都 品川区八潮2丁目7番,312000
大井競馬場前,2016,東京都 品川区八潮2丁目7番,328000
大井競馬場前,2017,東京都 品川区八潮2丁目7番,345000
大井競馬場前,2018,東京都 品川区八潮2丁目7番,363000
大井競馬場前,2019,東京都 品川区八潮2丁目7番,383000
大井競馬場前,2020,東京都 品川区八潮2丁目7番,402000
大井競馬場前,2021,東京都 品川区八潮2丁目7番,418000
大塚,2011,東京都 豊島区東池袋2丁目12番11,598250
大塚,2012,東京都 豊島区東池袋2丁目12番11,583750
大塚,2013,東京都 豊島区東池袋2丁目12番11,582250
大塚,2014,東京都 豊島区東池袋2丁目12番11,598500
大塚,2015,東京都 豊島区東池袋2丁目12番11,616000
大塚,2016,東京都 豊島区東池袋2丁目12番11,704250
大塚,2017,東京都 豊島区東池袋2丁目12番11,732250
大塚,2018,東京都 豊島区東池袋2丁目12番11,777125
大塚,2019,東京都 豊島区東池袋2丁目12番11,860125
大塚,2020,東京都 豊島区東池袋2丁目12番11,956875
大塚,2021,東京都 豊島区東池袋2丁目12番11,941375
大塚・帝京大学,2011,東京都 八王子市大塚58番37,133000
大塚・帝京大学,2012,東京都 八王子市大塚58番37,132000
大塚・帝京大学,2013,東京都 八王子市大塚58番37,132000
大塚・帝京大学,2014,東京都 八王子市大塚58番37,132000
大塚・帝京大学,2015,東京都 八王子市大塚58番37,133000
大塚・帝京大学,2016,東京都 八王子市大塚58番37,135000
大塚・帝京大学,2017,東京都 八王子市大塚58番37,136000
大塚・帝京大学,2018,東京都 八王子市大塚58番37,137000
大塚・帝京大学,2019,東京都 八王子市大塚58番37,138000
大塚・帝京大学,2020,東京都 八王子市大塚58番37,140000
大塚・帝京大学,2021,東京都 八王子市大塚58番37,140000
大山,2011,東京都 板橋区幸町44番15,573666
大山,2012,東京都 板橋区幸町44番15,566166
大山,2013,東京都 板橋区幸町44番15,563500
大山,2014,東京都 板橋区幸町44番15,571000
大山,2015,東京都 板橋区幸町44番15,580000
大山,2016,東京都 板橋区幸町44番15,594833
大山,2017,東京都 板橋区幸町44番15,618500
大山,2018,東京都 板橋区幸町44番15,653000
大山,2019,東京都 板橋区幸町44番15,698333
大山,2020,東京都 板橋区幸町44番15,756833
大山,2021,東京都 板橋区幸町44番15,749166
大島,2011,東京都 江東区北砂5丁目137番22,362000
大島,2012,東京都 江東区北砂5丁目137番22,355666
大島,2013,東京都 江東区北砂5丁目137番22,355000
大島,2014,東京都 江東区北砂5丁目137番22,362666
大島,2015,東京都 江東区北砂5丁目137番22,369666
大島,2016,東京都 江東区北砂5丁目137番22,377000
大島,2017,東京都 江東区北砂5丁目137番22,385000
大島,2018,東京都 江東区北砂5丁目137番22,400000
大島,2019,東京都 江東区北砂5丁目137番22,420000
大島,2020,東京都 江東区北砂5丁目137番22,441000
大島,2021,東京都 江東区北砂5丁目137番22,437333
大崎,2011,東京都 品川区大崎1丁目342番1,825000
大崎,2012,東京都 品川区大崎1丁目342番1,820000
大崎,2013,東京都 品川区大崎1丁目342番1,820000
大崎,2014,東京都 品川区大崎1丁目342番1,1845000
大崎,2015,東京都 品川区大崎1丁目342番1,1955000
大崎,2016,東京都 品川区大崎1丁目342番1,2095000
大崎,2017,東京都 品川区大崎1丁目342番1,2215000
大崎,2018,東京都 品川区大崎1丁目342番1,2375000
大崎,2019,東京都 品川区大崎1丁目342番1,2575000
大崎,2020,東京都 品川区大崎1丁目342番1,2800000
大崎,2021,東京都 品川区大崎1丁目342番1,2750000
大崎広小路,2011,東京都 品川区大崎4丁目213番16,513000
大崎広小路,2012,東京都 品川区大崎4丁目213番16,509000
